,time,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,latitiude,longitude
1421,2022-04-21,19.6,34.4,326,40.667835,111.92634
1422,2022-04-22,18.6,33.8,229,40.667835,111.92634
1423,2022-04-23,16.9,33.8,248,40.667835,111.92634
1424,2022-04-24,16.8,30.6,239,40.667835,111.92634
1425,2022-04-25,19.8,35.3,338,40.667835,111.92634
1426,2022-04-26,13.0,21.5,47,40.667835,111.92634
1427,2022-04-27,7.3,16.8,142,40.667835,111.92634
1428,2022-04-28,11.3,23.0,221,40.667835,111.92634
1429,2022-04-29,15.1,27.3,349,40.667835,111.92634
1430,2022-04-19,22.9,46.5,224,41.23023,111.91977
1431,2022-04-20,23.9,48.5,257,41.23023,111.91977
1432,2022-04-21,17.9,36.7,297,41.23023,111.91977
1433,2022-04-22,21.5,44.7,243,41.23023,111.91977
1434,2022-04-23,21.3,44.3,264,41.23023,111.91977
1435,2022-04-24,19.0,40.5,244,41.23023,111.91977
1436,2022-04-25,22.4,46.1,329,41.23023,111.91977
1437,2022-04-26,15.0,35.3,54,41.23023,111.91977
1438,2022-04-27,9.4,21.3,293,41.23023,111.91977
1439,2022-04-28,17.3,36.5,285,41.23023,111.91977
1440,2022-04-29,17.6,36.5,345,41.23023,111.91977
1441,2022-04-19,18.8,36.7,215,40.94903,111.92308
1442,2022-04-20,20.5,40.3,268,40.94903,111.92308
1443,2022-04-21,16.5,32.7,315,40.94903,111.92308
1444,2022-04-22,15.8,31.8,220,40.94903,111.92308
1445,2022-04-23,17.1,33.1,296,40.94903,111.92308
1446,2022-04-24,15.5,31.5,278,40.94903,111.92308
1447,2022-04-25,25.7,49.7,343,40.94903,111.92308
1448,2022-04-26,12.2,22.1,47,40.94903,111.92308
1449,2022-04-27,8.1,18.3,213,40.94903,111.92308
1450,2022-04-28,10.9,22.6,267,40.94903,111.92308
1451,2022-04-29,13.9,27.5,350,40.94903,111.92308
1452,2022-04-30,13.5,24.8,278,40.667835,111.92634
1453,2022-05-01,16.9,31.3,326,40.667835,111.92634
1454,2022-05-02,16.5,30.4,229,40.667835,111.92634
1455,2022-05-03,18.3,33.3,224,40.667835,111.92634
1456,2022-05-04,20.8,35.3,215,40.667835,111.92634
1457,2022-05-05,15.5,29.3,33,40.667835,111.92634
1458,2022-05-06,13.9,25.7,74,40.667835,111.92634
1459,2022-05-07,12.4,21.5,135,40.667835,111.92634
1460,2022-05-08,11.3,22.4,184,40.667835,111.92634
1461,2022-05-09,13.6,24.6,223,40.667835,111.92634
1462,2022-05-10,13.0,24.2,9,40.667835,111.92634
1463,2022-04-30,22.5,45.2,313,41.23023,111.91977
1464,2022-05-01,21.7,45.4,324,41.23023,111.91977
1465,2022-05-02,19.2,39.1,272,41.23023,111.91977
1466,2022-05-03,18.6,38.3,211,41.23023,111.91977
1467,2022-05-04,19.6,40.7,204,41.23023,111.91977
1468,2022-05-05,18.1,35.6,36,41.23023,111.91977
1469,2022-05-06,18.6,37.8,90,41.23023,111.91977
1470,2022-05-07,18.4,38.7,211,41.23023,111.91977
1471,2022-05-08,14.5,30.4,186,41.23023,111.91977
1472,2022-05-09,14.9,30.6,221,41.23023,111.91977
1473,2022-05-10,12.5,26.6,339,41.23023,111.91977
1474,2022-04-30,17.2,33.8,314,40.94903,111.92308
1475,2022-05-01,16.2,34.9,334,40.94903,111.92308
1476,2022-05-02,13.8,28.2,225,40.94903,111.92308
1477,2022-05-03,19.0,37.8,217,40.94903,111.92308
1478,2022-05-04,17.7,34.7,194,40.94903,111.92308
1479,2022-05-05,17.4,33.8,34,40.94903,111.92308
1480,2022-05-06,16.9,32.7,58,40.94903,111.92308
1481,2022-05-07,6.3,23.0,137,40.94903,111.92308
1482,2022-05-08,12.2,25.9,181,40.94903,111.92308
1483,2022-05-09,12.1,25.9,229,40.94903,111.92308
1484,2022-05-10,15.2,29.5,0,40.94903,111.92308
1485,2022-05-11,9.1,18.8,42,40.667835,111.92634
1486,2022-05-12,16.1,29.5,337,40.667835,111.92634
1487,2022-05-13,16.8,30.6,337,40.667835,111.92634
1488,2022-05-14,10.3,20.8,318,40.667835,111.92634
1489,2022-05-15,13.9,27.1,254,40.667835,111.92634
1490,2022-05-16,17.1,31.3,247,40.667835,111.92634
1491,2022-05-17,17.7,32.7,12,40.667835,111.92634
1492,2022-05-18,8.5,18.3,233,40.667835,111.92634
1493,2022-05-19,12.8,24.4,124,40.667835,111.92634
1494,2022-05-20,10.5,20.1,184,40.667835,111.92634
1495,2022-05-21,14.8,28.6,194,40.667835,111.92634
1496,2022-05-11,15.3,32.0,355,41.23023,111.91977
1497,2022-05-12,22.2,45.0,324,41.23023,111.91977
1498,2022-05-13,22.3,45.2,325,41.23023,111.91977
1499,2022-05-14,17.6,35.8,321,41.23023,111.91977
1500,2022-05-15,20.2,40.7,303,41.23023,111.91977
1501,2022-05-16,21.9,45.4,298,41.23023,111.91977
1502,2022-05-17,22.2,46.1,338,41.23023,111.91977
1503,2022-05-18,10.2,21.9,288,41.23023,111.91977
1504,2022-05-19,16.2,34.0,335,41.23023,111.91977
1505,2022-05-20,8.5,19.0,303,41.23023,111.91977
1506,2022-05-21,8.8,23.7,208,41.23023,111.91977
1507,2022-05-11,11.1,23.0,11,40.94903,111.92308
1508,2022-05-12,16.6,32.4,331,40.94903,111.92308
1509,2022-05-13,16.6,33.3,334,40.94903,111.92308
1510,2022-05-14,12.9,26.2,333,40.94903,111.92308
1511,2022-05-15,14.8,29.5,306,40.94903,111.92308
1512,2022-05-16,18.1,35.8,309,40.94903,111.92308
1513,2022-05-17,17.3,36.5,357,40.94903,111.92308
1514,2022-05-18,10.8,23.0,221,40.94903,111.92308
1515,2022-05-19,12.2,26.4,273,40.94903,111.92308
1516,2022-05-20,11.3,19.9,27,40.94903,111.92308
1517,2022-05-21,14.2,28.4,172,40.94903,111.92308
1518,2022-05-22,13.5,26.6,193,40.667835,111.92634
1519,2022-05-23,8.2,21.0,222,40.667835,111.92634
1520,2022-05-24,16.9,30.2,29,40.667835,111.92634
1521,2022-05-25,14.3,26.4,52,40.667835,111.92634
1522,2022-05-26,15.1,28.6,266,40.667835,111.92634
1523,2022-05-27,17.5,32.0,235,40.667835,111.92634
1524,2022-05-28,18.6,36.2,316,40.667835,111.92634
1525,2022-05-29,15.4,28.4,293,40.667835,111.92634
1526,2022-05-30,15.0,29.3,307,40.667835,111.92634
1527,2022-05-31,18.1,33.6,19,40.667835,111.92634
1528,2022-06-01,12.7,24.8,175,40.667835,111.92634
1529,2022-05-22,11.8,26.6,194,41.23023,111.91977
1530,2022-05-23,14.6,31.3,255,41.23023,111.91977
1531,2022-05-24,18.3,37.1,32,41.23023,111.91977
1532,2022-05-25,15.0,31.1,17,41.23023,111.91977
1533,2022-05-26,18.0,37.4,268,41.23023,111.91977
1534,2022-05-27,22.1,45.4,245,41.23023,111.91977
1535,2022-05-28,22.4,45.2,309,41.23023,111.91977
1536,2022-05-29,22.2,45.2,304,41.23023,111.91977
1537,2022-05-30,20.4,42.1,286,41.23023,111.91977
1538,2022-05-31,19.4,39.4,347,41.23023,111.91977
1539,2022-06-01,13.5,28.9,166,41.23023,111.91977
1540,2022-05-22,11.4,24.6,59,40.94903,111.92308
1541,2022-05-23,8.9,24.2,197,40.94903,111.92308
1542,2022-05-24,16.0,31.8,32,40.94903,111.92308
1543,2022-05-25,11.6,25.7,19,40.94903,111.92308
1544,2022-05-26,15.7,31.5,323,40.94903,111.92308
1545,2022-05-27,16.7,33.3,243,40.94903,111.92308
1546,2022-05-28,19.9,39.1,316,40.94903,111.92308
1547,2022-05-29,15.7,31.8,310,40.94903,111.92308
1548,2022-05-30,16.6,32.7,318,40.94903,111.92308
1549,2022-05-31,15.4,34.7,358,40.94903,111.92308
1550,2022-06-01,10.8,23.9,131,40.94903,111.92308
1551,2022-06-02,14.4,26.6,219,40.667835,111.92634
1552,2022-06-03,14.7,25.9,254,40.667835,111.92634
1553,2022-06-04,17.3,32.0,311,40.667835,111.92634
1554,2022-06-05,20.1,35.3,334,40.667835,111.92634
1555,2022-06-06,13.3,23.5,120,40.667835,111.92634
1556,2022-06-07,16.2,29.1,300,40.667835,111.92634
1557,2022-06-08,14.1,26.8,218,40.667835,111.92634
1558,2022-06-09,14.5,28.0,261,40.667835,111.92634
1559,2022-06-10,17.1,34.2,198,40.667835,111.92634
1560,2022-06-11,18.7,33.6,243,40.667835,111.92634
1561,2022-06-12,19.9,34.4,310,40.667835,111.92634
1562,2022-06-02,14.7,30.9,221,41.23023,111.91977
1563,2022-06-03,18.6,38.3,285,41.23023,111.91977
1564,2022-06-04,25.3,51.5,314,41.23023,111.91977
1565,2022-06-05,26.3,53.5,340,41.23023,111.91977
1566,2022-06-06,20.0,40.5,169,41.23023,111.91977
1567,2022-06-07,22.1,44.3,312,41.23023,111.91977
1568,2022-06-08,21.4,44.1,262,41.23023,111.91977
1569,2022-06-09,20.7,43.8,266,41.23023,111.91977
1570,2022-06-10,21.2,44.5,195,41.23023,111.91977
1571,2022-06-11,22.9,47.6,271,41.23023,111.91977
1572,2022-06-12,23.3,47.6,313,41.23023,111.91977
1573,2022-06-02,13.8,28.9,201,40.94903,111.92308
1574,2022-06-03,13.9,27.7,268,40.94903,111.92308
1575,2022-06-04,19.5,37.4,321,40.94903,111.92308
1576,2022-06-05,20.9,40.5,335,40.94903,111.92308
1577,2022-06-06,10.7,21.0,40,40.94903,111.92308
1578,2022-06-07,18.1,35.1,294,40.94903,111.92308
1579,2022-06-08,13.4,28.2,342,40.94903,111.92308
1580,2022-06-09,16.5,33.6,332,40.94903,111.92308
1581,2022-06-10,17.7,41.8,184,40.94903,111.92308
1582,2022-06-11,16.4,35.8,274,40.94903,111.92308
1583,2022-06-12,17.4,35.3,315,40.94903,111.92308
1584,2022-06-13,20.2,37.1,350,40.667835,111.92634
1585,2022-06-14,13.9,27.1,15,40.667835,111.92634
1586,2022-06-15,15.1,26.4,138,40.667835,111.92634
1587,2022-06-16,13.6,28.6,328,40.667835,111.92634
1588,2022-06-17,13.8,26.4,245,40.667835,111.92634
1589,2022-06-18,14.6,29.8,184,40.667835,111.92634
1590,2022-06-19,14.4,25.9,216,40.667835,111.92634
1591,2022-06-20,10.2,22.4,121,40.667835,111.92634
1592,2022-06-21,8.3,19.7,348,40.667835,111.92634
1593,2022-06-22,12.8,25.7,234,40.667835,111.92634
1594,2022-06-23,13.8,26.6,322,40.667835,111.92634
1595,2022-06-13,20.4,41.2,344,41.23023,111.91977
1596,2022-06-14,15.5,32.2,349,41.23023,111.91977
1597,2022-06-15,14.1,28.9,146,41.23023,111.91977
1598,2022-06-16,15.0,27.3,219,41.23023,111.91977
1599,2022-06-17,16.6,37.8,254,41.23023,111.91977
1600,2022-06-18,17.1,35.3,201,41.23023,111.91977
1601,2022-06-19,16.4,34.2,208,41.23023,111.91977
1602,2022-06-20,12.5,28.4,152,41.23023,111.91977
1603,2022-06-21,14.8,31.1,218,41.23023,111.91977
1604,2022-06-22,17.3,32.7,318,41.23023,111.91977
1605,2022-06-23,21.2,42.7,318,41.23023,111.91977
1606,2022-06-13,16.9,38.0,349,40.94903,111.92308
1607,2022-06-14,12.2,24.6,359,40.94903,111.92308
1608,2022-06-15,12.3,24.2,43,40.94903,111.92308
1609,2022-06-16,10.6,22.6,7,40.94903,111.92308
1610,2022-06-17,13.9,29.3,270,40.94903,111.92308
1611,2022-06-18,12.8,27.5,163,40.94903,111.92308
1612,2022-06-19,14.8,30.9,214,40.94903,111.92308
1613,2022-06-20,13.8,28.4,46,40.94903,111.92308
1614,2022-06-21,7.6,16.6,170,40.94903,111.92308
1615,2022-06-22,12.5,25.1,323,40.94903,111.92308
1616,2022-06-23,14.7,29.8,320,40.94903,111.92308
1617,2022-06-24,11.0,19.5,233,40.667835,111.92634
1618,2022-06-25,9.7,17.7,205,40.667835,111.92634
1619,2022-06-26,10.7,20.4,229,40.667835,111.92634
1620,2022-06-27,10.5,23.7,347,40.667835,111.92634
1621,2022-06-28,11.7,23.3,50,40.667835,111.92634
1622,2022-06-29,14.8,28.2,70,40.667835,111.92634
1623,2022-06-30,10.0,21.7,99,40.667835,111.92634
1624,2022-07-01,12.7,21.3,145,40.667835,111.92634
1625,2022-07-02,14.8,31.8,183,40.667835,111.92634
1626,2022-07-03,9.3,23.5,207,40.667835,111.92634
1627,2022-07-04,13.2,34.2,189,40.667835,111.92634
1628,2022-06-24,16.6,34.0,256,41.23023,111.91977
1629,2022-06-25,14.1,28.6,218,41.23023,111.91977
1630,2022-06-26,12.0,25.7,269,41.23023,111.91977
1631,2022-06-27,11.9,24.8,354,41.23023,111.91977
1632,2022-06-28,16.2,32.0,44,41.23023,111.91977
1633,2022-06-29,14.0,31.1,59,41.23023,111.91977
1634,2022-06-30,10.9,23.9,117,41.23023,111.91977
1635,2022-07-01,14.2,29.5,177,41.23023,111.91977
1636,2022-07-02,17.2,36.9,175,41.23023,111.91977
1637,2022-07-03,16.2,33.6,202,41.23023,111.91977
1638,2022-07-04,14.1,31.8,199,41.23023,111.91977
1639,2022-06-24,12.9,27.1,321,40.94903,111.92308
1640,2022-06-25,12.2,24.8,189,40.94903,111.92308
1641,2022-06-26,11.7,24.6,249,40.94903,111.92308
1642,2022-06-27,10.1,20.6,12,40.94903,111.92308
1643,2022-06-28,12.1,23.5,41,40.94903,111.92308
1644,2022-06-29,12.7,25.9,55,40.94903,111.92308
1645,2022-06-30,7.3,20.8,88,40.94903,111.92308
1646,2022-07-01,9.2,21.9,156,40.94903,111.92308
1647,2022-07-02,12.7,25.1,171,40.94903,111.92308
1648,2022-07-03,9.4,22.6,205,40.94903,111.92308
1649,2022-07-04,13.8,31.3,177,40.94903,111.92308
1650,2022-07-05,8.5,22.1,182,40.667835,111.92634
1651,2022-07-06,10.6,19.9,174,40.667835,111.92634
1652,2022-07-07,15.1,26.8,172,40.667835,111.92634
1653,2022-07-08,12.3,22.1,32,40.667835,111.92634
1654,2022-07-09,7.8,15.2,72,40.667835,111.92634
1655,2022-07-10,7.9,15.0,110,40.667835,111.92634
1656,2022-07-11,9.2,17.7,75,40.667835,111.92634
1657,2022-07-12,5.7,13.6,218,40.667835,111.92634
1658,2022-07-13,7.5,12.1,63,40.667835,111.92634
1659,2022-07-14,6.5,13.2,106,40.667835,111.92634
1660,2022-07-15,10.0,18.6,74,40.667835,111.92634
1661,2022-07-05,12.0,24.8,268,41.23023,111.91977
1662,2022-07-06,16.4,34.2,172,41.23023,111.91977
1663,2022-07-07,16.6,34.7,257,41.23023,111.91977
1664,2022-07-08,15.0,31.3,344,41.23023,111.91977
1665,2022-07-09,9.6,21.3,93,41.23023,111.91977
1666,2022-07-10,16.2,35.1,132,41.23023,111.91977
1667,2022-07-11,17.0,35.8,153,41.23023,111.91977
1668,2022-07-12,9.9,23.0,272,41.23023,111.91977
1669,2022-07-13,12.7,26.4,3,41.23023,111.91977
1670,2022-07-14,10.3,22.4,88,41.23023,111.91977
1671,2022-07-15,12.7,26.8,345,41.23023,111.91977
1672,2022-07-05,6.4,15.4,200,40.94903,111.92308
1673,2022-07-06,7.9,17.4,86,40.94903,111.92308
1674,2022-07-07,15.3,30.9,41,40.94903,111.92308
1675,2022-07-08,11.9,23.9,10,40.94903,111.92308
1676,2022-07-09,7.9,16.1,49,40.94903,111.92308
1677,2022-07-10,8.3,16.6,85,40.94903,111.92308
1678,2022-07-11,10.7,21.7,86,40.94903,111.92308
1679,2022-07-12,9.0,19.2,240,40.94903,111.92308
1680,2022-07-13,12.0,22.6,21,40.94903,111.92308
1681,2022-07-14,10.9,20.6,66,40.94903,111.92308
1682,2022-07-15,10.8,21.5,21,40.94903,111.92308
1683,2022-07-16,11.4,22.6,330,40.667835,111.92634
1684,2022-07-17,13.0,23.5,0,40.667835,111.92634
1685,2022-07-18,9.0,15.2,169,40.667835,111.92634
1686,2022-07-19,7.9,16.1,237,40.667835,111.92634
1687,2022-07-20,9.0,19.7,256,40.667835,111.92634
1688,2022-07-21,10.8,18.3,217,40.667835,111.92634
1689,2022-07-22,10.6,22.6,207,40.667835,111.92634
1690,2022-07-23,15.7,31.5,224,40.667835,111.92634
1691,2022-07-24,16.4,30.6,206,40.667835,111.92634
1692,2022-07-25,10.2,34.0,164,40.667835,111.92634
1693,2022-07-26,6.3,14.1,213,40.667835,111.92634
1694,2022-07-16,18.0,36.9,335,41.23023,111.91977
1695,2022-07-17,17.3,35.3,347,41.23023,111.91977
1696,2022-07-18,11.2,26.4,37,41.23023,111.91977
1697,2022-07-19,13.8,28.9,335,41.23023,111.91977
1698,2022-07-20,11.9,24.8,319,41.23023,111.91977
1699,2022-07-21,11.0,24.2,186,41.23023,111.91977
1700,2022-07-22,11.3,27.1,209,41.23023,111.91977
1701,2022-07-23,15.3,33.8,204,41.23023,111.91977
1702,2022-07-24,13.8,32.4,207,41.23023,111.91977
1703,2022-07-25,18.0,37.8,203,41.23023,111.91977
1704,2022-07-26,13.9,31.1,200,41.23023,111.91977
1705,2022-07-16,11.2,23.9,337,40.94903,111.92308
1706,2022-07-17,12.8,25.3,347,40.94903,111.92308
1707,2022-07-18,9.8,21.3,28,40.94903,111.92308
1708,2022-07-19,12.3,23.9,279,40.94903,111.92308
1709,2022-07-20,13.6,25.9,270,40.94903,111.92308
1710,2022-07-21,8.2,18.1,193,40.94903,111.92308
1711,2022-07-22,8.3,19.0,193,40.94903,111.92308
1712,2022-07-23,11.9,25.5,199,40.94903,111.92308
1713,2022-07-24,12.8,28.0,217,40.94903,111.92308
1714,2022-07-25,8.4,29.5,188,40.94903,111.92308
1715,2022-07-26,7.9,21.3,217,40.94903,111.92308
1716,2022-07-27,10.2,19.5,192,40.667835,111.92634
1717,2022-07-28,16.5,33.1,204,40.667835,111.92634
1718,2022-07-29,15.2,29.1,201,40.667835,111.92634
1719,2022-07-30,10.5,20.8,225,40.667835,111.92634
1720,2022-07-31,7.2,15.9,228,40.667835,111.92634
1721,2022-08-01,15.2,25.7,192,40.667835,111.92634
1722,2022-08-02,13.0,25.5,218,40.667835,111.92634
1723,2022-08-03,11.3,23.0,228,40.667835,111.92634
1724,2022-08-04,11.4,23.0,297,40.667835,111.92634
1725,2022-08-05,8.4,18.8,182,40.667835,111.92634
1726,2022-08-06,9.6,32.9,175,40.667835,111.92634
1727,2022-07-27,9.7,21.3,212,41.23023,111.91977
1728,2022-07-28,22.9,47.0,211,41.23023,111.91977
1729,2022-07-29,18.4,38.3,198,41.23023,111.91977
1730,2022-07-30,16.7,34.2,200,41.23023,111.91977
1731,2022-07-31,12.7,26.6,180,41.23023,111.91977
1732,2022-08-01,19.8,39.8,190,41.23023,111.91977
1733,2022-08-02,17.4,37.1,204,41.23023,111.91977
1734,2022-08-03,13.3,29.1,214,41.23023,111.91977
1735,2022-08-04,11.3,27.1,346,41.23023,111.91977
1736,2022-08-05,10.7,22.6,143,41.23023,111.91977
1737,2022-08-06,11.2,24.2,325,41.23023,111.91977
1738,2022-07-27,6.2,21.7,268,40.94903,111.92308
1739,2022-07-28,12.6,28.6,268,40.94903,111.92308
1740,2022-07-29,11.2,28.0,215,40.94903,111.92308
1741,2022-07-30,11.4,23.7,214,40.94903,111.92308
1742,2022-07-31,7.4,18.8,189,40.94903,111.92308
1743,2022-08-01,14.3,29.5,191,40.94903,111.92308
1744,2022-08-02,13.7,29.8,219,40.94903,111.92308
1745,2022-08-03,8.9,22.6,220,40.94903,111.92308
1746,2022-08-04,11.7,24.8,256,40.94903,111.92308
1747,2022-08-05,10.8,21.7,123,40.94903,111.92308
1748,2022-08-06,10.6,21.3,247,40.94903,111.92308
1749,2022-08-07,11.5,20.4,60,40.667835,111.92634
1750,2022-08-08,10.7,20.8,72,40.667835,111.92634
1751,2022-08-09,10.8,20.8,96,40.667835,111.92634
1752,2022-08-10,6.8,13.9,225,40.667835,111.92634
1753,2022-08-11,7.0,14.3,189,40.667835,111.92634
1754,2022-08-12,11.5,22.8,138,40.667835,111.92634
1755,2022-08-13,18.3,31.1,206,40.667835,111.92634
1756,2022-08-14,9.6,18.3,305,40.667835,111.92634
1757,2022-08-15,9.1,17.2,42,40.667835,111.92634
1758,2022-08-16,8.5,18.1,227,40.667835,111.92634
1759,2022-08-17,12.1,28.9,181,40.667835,111.92634
1760,2022-08-07,11.0,22.8,57,41.23023,111.91977
1761,2022-08-08,11.3,24.2,97,41.23023,111.91977
1762,2022-08-09,10.6,22.8,144,41.23023,111.91977
1763,2022-08-10,9.9,20.8,252,41.23023,111.91977
1764,2022-08-11,11.2,24.4,192,41.23023,111.91977
1765,2022-08-12,10.9,23.3,130,41.23023,111.91977
1766,2022-08-13,17.3,39.6,187,41.23023,111.91977
1767,2022-08-14,16.6,34.4,321,41.23023,111.91977
1768,2022-08-15,15.8,33.6,310,41.23023,111.91977
1769,2022-08-16,14.5,30.9,203,41.23023,111.91977
1770,2022-08-17,15.4,31.8,189,41.23023,111.91977
1771,2022-08-07,14.4,27.3,47,40.94903,111.92308
1772,2022-08-08,12.2,25.1,68,40.94903,111.92308
1773,2022-08-09,10.6,22.4,95,40.94903,111.92308
1774,2022-08-10,7.7,18.6,212,40.94903,111.92308
1775,2022-08-11,7.9,18.6,208,40.94903,111.92308
1776,2022-08-12,10.1,24.4,109,40.94903,111.92308
1777,2022-08-13,17.2,31.3,170,40.94903,111.92308
1778,2022-08-14,13.3,26.2,324,40.94903,111.92308
1779,2022-08-15,10.3,21.0,6,40.94903,111.92308
1780,2022-08-16,7.8,16.3,198,40.94903,111.92308
1781,2022-08-17,10.0,19.2,116,40.94903,111.92308
1782,2022-08-18,12.8,25.3,80,40.667835,111.92634
1783,2022-08-19,10.5,19.7,183,40.667835,111.92634
1784,2022-08-20,11.1,20.4,221,40.667835,111.92634
1785,2022-08-21,9.2,17.0,27,40.667835,111.92634
1786,2022-08-22,7.3,16.3,58,40.667835,111.92634
1787,2022-08-23,7.6,13.4,35,40.667835,111.92634
1788,2022-08-24,9.4,18.1,274,40.667835,111.92634
1789,2022-08-25,11.6,21.0,234,40.667835,111.92634
1790,2022-08-26,7.1,15.7,76,40.667835,111.92634
1791,2022-08-27,9.3,15.0,184,40.667835,111.92634
1792,2022-08-28,13.8,24.8,225,40.667835,111.92634
1793,2022-08-18,19.5,38.7,330,41.23023,111.91977
1794,2022-08-19,15.5,32.4,193,41.23023,111.91977
1795,2022-08-20,15.0,32.7,199,41.23023,111.91977
1796,2022-08-21,17.0,36.0,0,41.23023,111.91977
1797,2022-08-22,16.6,35.8,31,41.23023,111.91977
1798,2022-08-23,12.4,24.8,213,41.23023,111.91977
1799,2022-08-24,15.8,32.4,326,41.23023,111.91977
1800,2022-08-25,18.3,36.9,306,41.23023,111.91977
1801,2022-08-26,14.7,31.1,18,41.23023,111.91977
1802,2022-08-27,14.0,28.2,188,41.23023,111.91977
1803,2022-08-28,14.0,29.3,262,41.23023,111.91977
1804,2022-08-18,13.2,25.3,274,40.94903,111.92308
1805,2022-08-19,8.0,19.9,175,40.94903,111.92308
1806,2022-08-20,8.8,17.7,205,40.94903,111.92308
1807,2022-08-21,19.1,38.5,7,40.94903,111.92308
1808,2022-08-22,9.6,20.6,31,40.94903,111.92308
1809,2022-08-23,10.3,19.9,79,40.94903,111.92308
1810,2022-08-24,10.5,22.6,246,40.94903,111.92308
1811,2022-08-25,13.9,28.2,337,40.94903,111.92308
1812,2022-08-26,9.4,19.5,28,40.94903,111.92308
1813,2022-08-27,6.0,12.5,140,40.94903,111.92308
1814,2022-08-28,10.7,22.1,211,40.94903,111.92308
1815,2022-08-29,10.3,19.2,215,40.667835,111.92634
1816,2022-08-30,6.8,17.7,13,40.667835,111.92634
1817,2022-08-31,5.8,10.5,95,40.667835,111.92634
1818,2022-09-01,6.9,14.3,190,40.667835,111.92634
1819,2022-09-02,8.8,19.0,230,40.667835,111.92634
1820,2022-09-03,10.6,20.6,224,40.667835,111.92634
1821,2022-09-04,13.2,23.5,282,40.667835,111.92634
1822,2022-09-05,16.0,27.7,247,40.667835,111.92634
1823,2022-09-06,8.8,17.7,197,40.667835,111.92634
1824,2022-09-07,6.5,11.6,169,40.667835,111.92634
1825,2022-09-08,7.3,11.6,127,40.667835,111.92634
1826,2022-08-29,14.5,29.1,284,41.23023,111.91977
1827,2022-08-30,16.9,34.4,339,41.23023,111.91977
1828,2022-08-31,10.8,23.5,343,41.23023,111.91977
1829,2022-09-01,11.6,25.3,199,41.23023,111.91977
1830,2022-09-02,12.4,27.3,201,41.23023,111.91977
1831,2022-09-03,16.5,34.9,234,41.23023,111.91977
1832,2022-09-04,23.1,45.9,299,41.23023,111.91977
1833,2022-09-05,25.1,50.8,305,41.23023,111.91977
1834,2022-09-06,17.1,35.6,294,41.23023,111.91977
1835,2022-09-07,13.4,28.0,207,41.23023,111.91977
1836,2022-09-08,9.7,21.9,158,41.23023,111.91977
1837,2022-08-29,10.9,22.1,202,40.94903,111.92308
1838,2022-08-30,8.6,21.0,347,40.94903,111.92308
1839,2022-08-31,9.6,18.8,9,40.94903,111.92308
1840,2022-09-01,6.7,15.7,321,40.94903,111.92308
1841,2022-09-02,8.6,18.8,198,40.94903,111.92308
1842,2022-09-03,8.1,19.9,167,40.94903,111.92308
1843,2022-09-04,17.6,34.4,299,40.94903,111.92308
1844,2022-09-05,14.1,28.2,284,40.94903,111.92308
1845,2022-09-06,11.7,23.3,326,40.94903,111.92308
1846,2022-09-07,7.3,16.6,286,40.94903,111.92308
1847,2022-09-08,6.4,14.1,48,40.94903,111.92308
1848,2022-09-09,6.0,10.7,148,40.667835,111.92634
1849,2022-09-10,6.9,14.8,196,40.667835,111.92634
1850,2022-09-11,7.4,15.2,217,40.667835,111.92634
1851,2022-09-12,8.9,17.4,146,40.667835,111.92634
1852,2022-09-13,12.5,22.1,104,40.667835,111.92634
1853,2022-09-14,7.7,14.5,138,40.667835,111.92634
1854,2022-09-15,6.1,14.3,203,40.667835,111.92634
1855,2022-09-16,7.6,15.2,216,40.667835,111.92634
1856,2022-09-17,8.1,14.5,45,40.667835,111.92634
1857,2022-09-18,10.7,17.7,55,40.667835,111.92634
1858,2022-09-19,5.6,12.5,202,40.667835,111.92634
1859,2022-09-09,9.4,21.3,153,41.23023,111.91977
1860,2022-09-10,10.5,22.1,223,41.23023,111.91977
1861,2022-09-11,10.1,22.1,254,41.23023,111.91977
1862,2022-09-12,10.8,24.2,152,41.23023,111.91977
1863,2022-09-13,14.3,29.8,140,41.23023,111.91977
1864,2022-09-14,13.2,29.5,161,41.23023,111.91977
1865,2022-09-15,11.2,24.6,192,41.23023,111.91977
1866,2022-09-16,11.4,24.6,262,41.23023,111.91977
1867,2022-09-17,9.3,20.8,25,41.23023,111.91977
1868,2022-09-18,13.4,26.2,51,41.23023,111.91977
1869,2022-09-19,10.5,23.5,345,41.23023,111.91977
1870,2022-09-09,7.9,16.8,104,40.94903,111.92308
1871,2022-09-10,6.7,16.3,142,40.94903,111.92308
1872,2022-09-11,8.7,19.5,168,40.94903,111.92308
1873,2022-09-12,7.8,18.1,79,40.94903,111.92308
1874,2022-09-13,12.8,25.7,104,40.94903,111.92308
1875,2022-09-14,8.9,18.3,124,40.94903,111.92308
1876,2022-09-15,7.7,17.9,276,40.94903,111.92308
1877,2022-09-16,9.9,21.3,229,40.94903,111.92308
1878,2022-09-17,12.0,22.6,29,40.94903,111.92308
1879,2022-09-18,15.3,29.5,49,40.94903,111.92308
1880,2022-09-19,9.7,21.5,186,40.94903,111.92308
1881,2022-09-20,15.8,31.3,221,40.667835,111.92634
1882,2022-09-21,18.8,33.3,265,40.667835,111.92634
1883,2022-09-22,20.4,36.2,316,40.667835,111.92634
1884,2022-09-23,9.2,18.1,212,40.667835,111.92634
1885,2022-09-24,9.0,16.3,217,40.667835,111.92634
