,county,longitude,latitude,category
102,Davis County,-111.83503210406033,40.92927830164309,blue
103,Davis County,-111.88190541773979,40.92526563646718,green
104,Davis County,-111.88168027561461,40.917281585316054,orange
105,Davis County,-111.88233352218269,40.909866037953364,blue
106,Davis County,-111.81672682745273,40.90166815381463,blue
107,Davis County,-111.80634994138758,40.86127657013235,blue
108,Davis County,-111.87738931537837,40.83340951053204,blue
109,Davis County,-111.91027381894932,40.836171414205275,orange
110,Davis County,-111.87655470926221,40.85114498301518,blue
111,Davis County,-111.88753726686106,40.84408859282072,blue
112,Davis County,-111.89305559552061,40.849694747045305,green
113,Davis County,-111.90190109206328,40.84919365417433,orange
114,Davis County,-111.85627544169611,40.89875326043623,green
115,Davis County,-111.8676353277901,40.903172645399145,green
116,Davis County,-111.86781329481276,40.89703325342658,blue
117,Davis County,-111.86849670319104,40.889246401533434,green
118,Davis County,-111.85876467028741,40.88875358410842,blue
119,Davis County,-111.88519643974581,40.90306901475765,green
120,Davis County,-111.87571615122386,40.90014106724943,orange
121,Davis County,-111.88672377468727,40.896680347112365,green
122,Davis County,-111.88841278202429,40.891693064149024,green
123,Davis County,-111.88869887788927,40.8868714873978,green
124,Davis County,-111.87661932035121,40.891402899703074,green
125,Davis County,-111.87650120026089,40.8867339459436,green
126,Davis County,-111.85598792393257,40.8777721969069,blue
127,Davis County,-111.86636898014233,40.881443329368025,blue
128,Davis County,-111.86228749843768,40.87380434479719,green
129,Davis County,-111.85667164825514,40.868162855645465,blue
130,Davis County,-111.8673799793956,40.868472930312855,blue
131,Davis County,-111.86415552914177,40.86061220788287,green
132,Davis County,-111.87718695354195,40.88079622199165,green
133,Davis County,-111.87800735990038,40.876194544802374,orange
134,Davis County,-111.87961884855186,40.87287917752925,green
135,Davis County,-111.88480361099236,40.878843100192725,red
136,Davis County,-111.88951900759135,40.87849833322196,orange
137,Davis County,-111.89523836623519,40.872244121177715,green
138,Davis County,-111.87565358470509,40.86471794120096,green
139,Davis County,-111.88221309963784,40.86716519572124,green
140,Davis County,-111.89138586056131,40.86277934893596,orange
141,Davis County,-111.8820791292143,40.85815796816119,green
142,Davis County,-111.92899309595484,40.84331548995061,orange
143,Davis County,-111.91054383888283,40.8469808497062,orange
144,Davis County,-111.9022301682456,40.90062263834815,blue
145,Davis County,-111.94100236165437,40.8856149512989,blue
146,Davis County,-111.92090858966456,40.8729136103118,green
147,Davis County,-111.90695346689391,40.872964315305005,blue
148,Davis County,-111.89930996448818,40.87953415875563,orange
149,Davis County,-111.89985652638968,40.86965435536147,green
150,Davis County,-111.93056535766222,41.03420661505237,orange
151,Davis County,-111.9424630718253,41.0327537068082,orange
152,Davis County,-111.91485601237726,41.021266619480926,orange
153,Davis County,-111.92178526274868,41.02825883683527,blue
154,Davis County,-111.91561663047938,41.03619136718495,blue
155,Salt Lake County,-111.91133897169387,40.79443754486153,orange
156,Salt Lake County,-111.90495337371152,40.77587214115332,orange
157,Salt Lake County,-111.87039696407619,40.81223141678727,blue
158,Salt Lake County,-111.94121998024825,40.77640394161475,red
159,Salt Lake County,-111.94527225456052,40.77215019038787,orange
160,Salt Lake County,-111.94435070833208,40.78248625368075,orange
161,Salt Lake County,-111.94540183816605,40.789128420144415,orange
162,Salt Lake County,-111.94447756819062,40.80181589424924,orange
163,Salt Lake County,-111.94650738219329,40.7981805718879,green
164,Salt Lake County,-111.93800038520041,40.793973048380145,red
165,Salt Lake County,-111.94052175217256,40.79751831044181,orange
166,Salt Lake County,-111.92116284002263,40.78887290186858,green
167,Salt Lake County,-111.92035468896233,40.7843554865751,orange
168,Salt Lake County,-111.92764064252155,40.78673078925233,orange
169,Salt Lake County,-111.93293493528037,40.78688933010088,red
170,Salt Lake County,-111.91468237426872,40.786836969816164,red
171,Salt Lake County,-111.91421829420347,40.779139239624264,orange
172,Salt Lake County,-111.92185401215312,40.779123986149834,orange
173,Salt Lake County,-111.9289869418011,40.77775362857344,green
174,Salt Lake County,-111.93410002008322,40.77431948015673,red
175,Salt Lake County,-111.91497187894333,40.773707331938255,red
176,Salt Lake County,-111.8971516407796,40.78557154186385,green
177,Salt Lake County,-111.89059503051948,40.77834608677183,green
178,Salt Lake County,-111.8975912494576,40.778965566066695,red
179,Salt Lake County,-111.8889430001427,40.77310051970323,orange
180,Salt Lake County,-111.8926326148049,40.77279871763304,orange
181,Salt Lake County,-111.89660929258821,40.77298577645193,orange
182,Salt Lake County,-111.8676681972694,40.780694044031485,green
183,Salt Lake County,-111.87762012003482,40.7801138266217,green
184,Salt Lake County,-111.87531886753261,40.774543181891005,orange
185,Salt Lake County,-111.8753194438434,40.771099680174814,orange
186,Salt Lake County,-111.88587444896302,40.77051913755165,green
187,Salt Lake County,-111.88288510553602,40.77511937315717,orange
188,Salt Lake County,-111.88212643293349,40.771339322641055,orange
189,Salt Lake County,-111.85825439869993,40.775863511169135,green
190,Salt Lake County,-111.86108214129828,40.77166293973138,orange
191,Salt Lake County,-111.86764059531136,40.77467806226347,orange
192,Salt Lake County,-111.86782895966493,40.77109746561785,green
193,Salt Lake County,-111.82300101919081,40.768423376680104,red
194,Salt Lake County,-111.84286968872507,40.75439464953331,red
195,Salt Lake County,-111.84056732826477,40.765027942816474,red
196,Salt Lake County,-111.85452440383806,40.76720279941641,orange
197,Salt Lake County,-111.85957227895364,40.76716801006414,orange
198,Salt Lake County,-111.85961288266574,40.76283402675128,orange
199,Salt Lake County,-111.8545512419919,40.762839893945056,orange
200,Salt Lake County,-111.8545690213029,40.75850380665959,red
201,Salt Lake County,-111.85964872074156,40.758487742334964,orange
202,Salt Lake County,-111.85765343441003,40.753179251674815,orange
203,Salt Lake County,-111.86676992087236,40.767185397662146,orange
204,Salt Lake County,-111.86677025647876,40.76392568670243,red
205,Salt Lake County,-111.86677027599966,40.76175140165361,orange
206,Salt Lake County,-111.86681058333222,40.75849648699002,orange
207,Salt Lake County,-111.86868747995302,40.753401480317855,orange
208,Salt Lake County,-111.8645591139781,40.752644422799534,orange
209,Salt Lake County,-111.8753617945953,40.76718422838188,red
210,Salt Lake County,-111.87536067728959,40.762836713874705,red
211,Salt Lake County,-111.8753592895653,40.757400676814854,orange
212,Salt Lake County,-111.87316717007491,40.75195111388028,orange
213,Salt Lake County,-111.87745064452615,40.751978737232335,orange
214,Salt Lake County,-111.8825143182505,40.76500715012306,orange
215,Salt Lake County,-111.88179138098728,40.752505288091875,red
216,Salt Lake County,-111.88451282808585,40.75587523407164,red
217,Salt Lake County,-111.90356938991208,40.76575240919804,orange
218,Salt Lake County,-111.91892510412663,40.7681524149552,red
219,Salt Lake County,-111.91948745216172,40.76184108196852,orange
220,Salt Lake County,-111.91671484022247,40.75422926939977,orange
221,Salt Lake County,-111.93192232268623,40.75412901197621,red
222,Salt Lake County,-111.93653391517996,40.753977143236675,red
223,Salt Lake County,-111.9259450293232,40.753670590121104,orange
224,Salt Lake County,-111.93258502051069,40.7671653734058,red
225,Salt Lake County,-111.93134727766444,40.76060398372825,red
226,Salt Lake County,-111.91326504883665,40.74530703697388,orange
227,Salt Lake County,-111.92458139716953,40.745087238407706,orange
228,Salt Lake County,-111.93383896472493,40.74480753653201,orange
