,OBJECTID,GEOID,county,Tract,Low,Lowmod,Lowmod_pct,category,geometry,longitude,latitude,County_encoded,category_encoded
563,199716,490351130071,Salt Lake County,113007,340,830,0.2847,green,POINT (-111.99777982236763 40.57555706019863),-111.99777982236763,40.57555706019863,1,1
564,199717,490351130072,Salt Lake County,113007,110,605,0.23,blue,POINT (-111.99513649744348 40.569491918268184),-111.99513649744348,40.569491918268184,1,0
565,199718,490351130081,Salt Lake County,113008,20,105,0.0675,blue,POINT (-111.96254237298346 40.57688510957739),-111.96254237298346,40.57688510957739,1,0
566,199719,490351130082,Salt Lake County,113008,115,325,0.2012,blue,POINT (-111.96252898479979 40.56780171685381),-111.96252898479979,40.56780171685381,1,0
567,199720,490351130083,Salt Lake County,113008,40,390,0.2179,blue,POINT (-111.9722655909928 40.57324788228662),-111.9722655909928,40.57324788228662,1,0
568,199721,490351130084,Salt Lake County,113008,130,265,0.1641,blue,POINT (-111.98180133801067 40.573304559506674),-111.98180133801067,40.573304559506674,1,0
569,199722,490351130101,Salt Lake County,113010,140,340,0.2982,green,POINT (-111.95291767654926 40.56729478125651),-111.95291767654926,40.56729478125651,1,1
570,199723,490351130102,Salt Lake County,113010,60,250,0.1524,blue,POINT (-111.94343186459301 40.57141792628465),-111.94343186459301,40.57141792628465,1,0
571,199724,490351130103,Salt Lake County,113010,615,1000,0.3578,green,POINT (-111.93389398273844 40.57139141340386),-111.93389398273844,40.57139141340386,1,1
572,199725,490351130104,Salt Lake County,113010,100,125,0.0871,blue,POINT (-111.95312081994956 40.57655199591907),-111.95312081994956,40.57655199591907,1,0
573,199726,490351130111,Salt Lake County,113011,70,325,0.1512,blue,POINT (-111.95296732432597 40.553258152688926),-111.95296732432597,40.553258152688926,1,0
574,199727,490351130112,Salt Lake County,113011,0,55,0.0447,blue,POINT (-111.94481425102109 40.54908306379096),-111.94481425102109,40.54908306379096,1,0
575,199728,490351130113,Salt Lake County,113011,330,700,0.2687,green,POINT (-111.93395779305898 40.55114854159324),-111.93395779305898,40.55114854159324,1,1
576,199729,490351130121,Salt Lake County,113012,255,450,0.1879,blue,POINT (-111.92051879011333 40.56814512489174),-111.92051879011333,40.56814512489174,1,0
577,199730,490351130122,Salt Lake County,113012,240,545,0.187,blue,POINT (-111.92104209520433 40.549949931430234),-111.92104209520433,40.549949931430234,1,0
578,199731,490351130131,Salt Lake County,113013,245,430,0.159,blue,POINT (-111.98174643772535 40.529522518525724),-111.98174643772535,40.529522518525724,1,0
579,199732,490351130132,Salt Lake County,113013,115,405,0.1366,blue,POINT (-111.9640709940627 40.52974103519244),-111.9640709940627,40.52974103519244,1,0
580,199733,490351130141,Salt Lake County,113014,75,490,0.2599,green,POINT (-111.95324701346055 40.53138524004064),-111.95324701346055,40.53138524004064,1,1
581,199734,490351130142,Salt Lake County,113014,65,515,0.1776,blue,POINT (-111.94358803558208 40.53030181084287),-111.94358803558208,40.53030181084287,1,0
582,199735,490351130161,Salt Lake County,113016,140,240,0.0826,blue,POINT (-111.9801364179485 40.51106341481044),-111.9801364179485,40.51106341481044,1,0
583,199736,490351130162,Salt Lake County,113016,100,460,0.116,blue,POINT (-111.9628259193511 40.51248931830667),-111.9628259193511,40.51248931830667,1,0
584,199737,490351130171,Salt Lake County,113017,0,155,0.1372,blue,POINT (-111.95344064286854 40.51861705596214),-111.95344064286854,40.51861705596214,1,0
585,199738,490351130172,Salt Lake County,113017,395,985,0.6986,orange,POINT (-111.94386855930985 40.51836695964803),-111.94386855930985,40.51836695964803,1,2
586,199739,490351130173,Salt Lake County,113017,105,660,0.2739,green,POINT (-111.9482739155115 40.51122706823997),-111.9482739155115,40.51122706823997,1,1
587,199740,490351130174,Salt Lake County,113017,330,805,0.3508,green,POINT (-111.94835110244594 40.50413569551979),-111.94835110244594,40.50413569551979,1,1
588,199741,490351130191,Salt Lake County,113019,240,1190,0.1524,blue,POINT (-111.96976094791539 40.5495614527555),-111.96976094791539,40.5495614527555,1,0
589,199742,490351130201,Salt Lake County,113020,515,3440,0.2208,blue,POINT (-111.99405724378624 40.551567594709354),-111.99405724378624,40.551567594709354,1,0
590,199743,490351131011,Salt Lake County,113101,35,105,0.0722,blue,POINT (-112.00148674915216 40.59899454190348),-112.00148674915216,40.59899454190348,1,0
591,199744,490351131012,Salt Lake County,113101,55,315,0.2864,green,POINT (-111.99318725570953 40.597362400655),-111.99318725570953,40.597362400655,1,1
592,199745,490351131013,Salt Lake County,113101,960,1595,0.5088,orange,POINT (-111.98316984642307 40.59915863635084),-111.98316984642307,40.59915863635084,1,2
593,199746,490351131014,Salt Lake County,113101,195,390,0.2191,blue,POINT (-111.99955763408735 40.590643405031884),-111.99955763408735,40.590643405031884,1,0
594,199747,490351131021,Salt Lake County,113102,45,305,0.1763,blue,POINT (-111.9941468091951 40.58305022736362),-111.9941468091951,40.58305022736362,1,0
595,199748,490351131022,Salt Lake County,113102,120,660,0.3084,green,POINT (-111.97957436824083 40.586223072307035),-111.97957436824083,40.586223072307035,1,1
596,199749,490351131051,Salt Lake County,113105,100,205,0.3154,green,POINT (-112.12885780342486 40.54461726064969),-112.12885780342486,40.54461726064969,1,1
597,199750,490351131052,Salt Lake County,113105,470,1575,0.3992,green,POINT (-112.0976234797733 40.49098365334249),-112.0976234797733,40.49098365334249,1,1
598,199751,490351131071,Salt Lake County,113107,2020,4265,0.4621,green,POINT (-112.02015209528793 40.527485700990844),-112.02015209528793,40.527485700990844,1,1
599,199752,490351131072,Salt Lake County,113107,770,1030,0.1474,blue,POINT (-112.01918757607693 40.49777754297101),-112.01918757607693,40.49777754297101,1,0
600,199753,490351131073,Salt Lake County,113107,165,1525,0.2008,blue,POINT (-112.01900821782905 40.51014704223314),-112.01900821782905,40.51014704223314,1,0
601,199754,490351131081,Salt Lake County,113108,630,1055,0.4263,green,POINT (-112.01536433895046 40.59431151049365),-112.01536433895046,40.59431151049365,1,1
602,199755,490351131082,Salt Lake County,113108,45,235,0.1403,blue,POINT (-112.00998137185123 40.59181105687302),-112.00998137185123,40.59181105687302,1,0
603,199756,490351133051,Salt Lake County,113305,1500,1800,0.8372,red,POINT (-111.93037013867995 40.719353757571824),-111.93037013867995,40.719353757571824,1,3
604,199757,490351133052,Salt Lake County,113305,535,740,0.4654,green,POINT (-111.93205473082004 40.706405238356176),-111.93205473082004,40.706405238356176,1,1
605,199758,490351133053,Salt Lake County,113305,1710,2720,0.8447,red,POINT (-111.94611849707728 40.71401615911827),-111.94611849707728,40.71401615911827,1,3
606,199759,490351133054,Salt Lake County,113305,765,1000,0.5747,orange,POINT (-111.94588581601079 40.70033159367823),-111.94588581601079,40.70033159367823,1,2
607,199760,490351133061,Salt Lake County,113306,180,830,0.5533,orange,POINT (-111.94445224221586 40.69117780505339),-111.94445224221586,40.69117780505339,1,2
608,199761,490351133062,Salt Lake County,113306,920,1835,0.8951,red,POINT (-111.94216852283358 40.68586531639819),-111.94216852283358,40.68586531639819,1,3
609,199762,490351133063,Salt Lake County,113306,405,885,0.6321,orange,POINT (-111.95023122820564 40.68989467429693),-111.95023122820564,40.68989467429693,1,2
610,199763,490351133071,Salt Lake County,113307,685,1180,0.9008,red,POINT (-111.95573082724722 40.707529438440375),-111.95573082724722,40.707529438440375,1,3
611,199764,490351133072,Salt Lake County,113307,1115,1450,0.7474,orange,POINT (-111.96183324051486 40.707631966461314),-111.96183324051486,40.707631966461314,1,2
612,199765,490351133073,Salt Lake County,113307,1935,2610,0.7457,orange,POINT (-111.97131097162793 40.707594820687866),-111.97131097162793,40.707594820687866,1,2
613,199766,490351133074,Salt Lake County,113307,755,985,0.7787,red,POINT (-111.96506410191817 40.7189013265227),-111.96506410191817,40.7189013265227,1,3
614,199767,490351133081,Salt Lake County,113308,1135,1470,0.8122,red,POINT (-111.95545835876109 40.70025569032996),-111.95545835876109,40.70025569032996,1,3
615,199768,490351133082,Salt Lake County,113308,850,1520,0.651,orange,POINT (-111.96278372719635 40.700281923265074),-111.96278372719635,40.700281923265074,1,2
616,199769,490351133083,Salt Lake County,113308,660,1105,0.8277,red,POINT (-111.97233307781889 40.70027076723948),-111.97233307781889,40.70027076723948,1,3
617,199770,490351133091,Salt Lake County,113309,1140,1360,0.7662,red,POINT (-111.97214024753825 40.693010382601116),-111.97214024753825,40.693010382601116,1,3
618,199771,490351133092,Salt Lake County,113309,675,1130,0.5979,orange,POINT (-111.97230397258359 40.685749665588375),-111.97230397258359,40.685749665588375,1,2
619,199772,490351133093,Salt Lake County,113309,940,1525,0.7761,red,POINT (-111.96276837056986 40.6853132146271),-111.96276837056986,40.6853132146271,1,3
620,199773,490351133101,Salt Lake County,113310,320,415,0.4826,green,POINT (-111.9551282085552 40.689271782604045),-111.9551282085552,40.689271782604045,1,1
621,199774,490351133102,Salt Lake County,113310,770,920,0.7541,red,POINT (-111.9625863315622 40.69484561292065),-111.9625863315622,40.69484561292065,1,3
622,199775,490351133103,Salt Lake County,113310,125,320,0.5766,orange,POINT (-111.96305080164743 40.69066721795187),-111.96305080164743,40.69066721795187,1,2
623,199776,490351134061,Salt Lake County,113406,1185,1575,0.7292,orange,POINT (-111.98187782940172 40.700261217878875),-111.98187782940172,40.700261217878875,1,2
624,199777,490351134062,Salt Lake County,113406,1425,2140,0.8646,red,POINT (-111.99143244063424 40.70025099407722),-111.99143244063424,40.70025099407722,1,3
625,199778,490351134063,Salt Lake County,113406,515,875,0.4268,green,POINT (-112.00099580800226 40.70024181956956),-112.00099580800226,40.70024181956956,1,1
626,199779,490351134071,Salt Lake County,113407,275,610,0.338,green,POINT (-112.03420951205528 40.707394917457464),-112.03420951205528,40.707394917457464,1,1
627,199780,490351134072,Salt Lake County,113407,1790,2320,0.4147,green,POINT (-112.04685332240801 40.71354411784163),-112.04685332240801,40.71354411784163,1,1
628,199781,490351134073,Salt Lake County,113407,485,1695,0.5594,orange,POINT (-112.03428625185533 40.7003911693658),-112.03428625185533,40.7003911693658,1,2
629,199782,490351134081,Salt Lake County,113408,450,900,0.439,green,POINT (-112.05362622762426 40.692950606268724),-112.05362622762426,40.692950606268724,1,1
630,199783,490351134082,Salt Lake County,113408,1005,2115,0.69,orange,POINT (-112.04888073318395 40.685695310450996),-112.04888073318395,40.685695310450996,1,2
631,199784,490351134083,Salt Lake County,113408,560,715,0.55,orange,POINT (-112.05849338759042 40.68572631799539),-112.05849338759042,40.68572631799539,1,2
632,199785,490351134091,Salt Lake County,113409,195,895,0.4232,green,POINT (-112.02958870051417 40.68930847476133),-112.02958870051417,40.68930847476133,1,1
633,199786,490351134092,Salt Lake County,113409,280,790,0.5356,orange,POINT (-112.03915255016078 40.69311098168519),-112.03915255016078,40.69311098168519,1,2
634,199787,490351134093,Salt Lake County,113409,390,790,0.3798,green,POINT (-112.03914603445105 40.68586886805813),-112.03914603445105,40.68586886805813,1,1
635,199788,490351134101,Salt Lake County,113410,845,1370,0.5855,orange,POINT (-112.00111054726729 40.68652422288718),-112.00111054726729,40.68652422288718,1,2
636,199789,490351134102,Salt Lake County,113410,275,865,0.6758,orange,POINT (-111.99124888708725 40.69296162140879),-111.99124888708725,40.69296162140879,1,2
637,199790,490351134103,Salt Lake County,113410,215,1015,0.5342,orange,POINT (-111.99154583767243 40.685734057549),-111.99154583767243,40.685734057549,1,2
638,199791,490351134104,Salt Lake County,113410,375,640,0.6275,orange,POINT (-112.00067415832393 40.69371642533835),-112.00067415832393,40.69371642533835,1,2
639,199792,490351134111,Salt Lake County,113411,170,345,0.3108,green,POINT (-111.98186726816961 40.69298104165303),-111.98186726816961,40.69298104165303,1,1
640,199793,490351134112,Salt Lake County,113411,395,895,0.5327,orange,POINT (-111.98184089880189 40.68572379487042),-111.98184089880189,40.68572379487042,1,2
641,199794,490351134121,Salt Lake County,113412,725,1290,0.4063,green,POINT (-112.01531938020159 40.700200830593836),-112.01531938020159,40.700200830593836,1,1
642,199795,490351134131,Salt Lake County,113413,480,775,0.3588,green,POINT (-112.02003065899073 40.68932342046476),-112.02003065899073,40.68932342046476,1,1
643,199796,490351134132,Salt Lake County,113413,75,790,0.5563,orange,POINT (-112.01037978073389 40.693823982220415),-112.01037978073389,40.693823982220415,1,2
644,199797,490351134133,Salt Lake County,113413,680,1240,0.5051,orange,POINT (-112.01054633455583 40.68657787265485),-112.01054633455583,40.68657787265485,1,2
645,199798,490351135051,Salt Lake County,113505,475,945,0.5543,orange,POINT (-111.9935790668868 40.67925259292677),-111.9935790668868,40.67925259292677,1,2
646,199799,490351135052,Salt Lake County,113505,645,1520,0.651,orange,POINT (-111.99042919785994 40.673148463717745),-111.99042919785994,40.673148463717745,1,2
647,199800,490351135053,Salt Lake County,113505,365,595,0.3889,green,POINT (-112.00132886039532 40.6769724751651),-112.00132886039532,40.6769724751651,1,1
648,199801,490351135054,Salt Lake County,113505,875,1245,0.7806,red,POINT (-111.99952926967816 40.669663408463535),-111.99952926967816,40.669663408463535,1,3
649,199802,490351135091,Salt Lake County,113509,1755,2880,0.8727,red,POINT (-111.92616775856447 40.692448529430614),-111.92616775856447,40.692448529430614,1,3
650,199803,490351135092,Salt Lake County,113509,1190,1930,0.5384,orange,POINT (-111.93420258371242 40.690312336985805),-111.93420258371242,40.690312336985805,1,2
651,199804,490351135101,Salt Lake County,113510,115,830,0.5237,orange,POINT (-111.95048378618766 40.674477421878116),-111.95048378618766,40.674477421878116,1,2
652,199805,490351135102,Salt Lake County,113510,75,465,0.5314,orange,POINT (-111.94341114635873 40.67906413402443),-111.94341114635873,40.67906413402443,1,2
653,199806,490351135103,Salt Lake County,113510,355,405,0.5094,orange,POINT (-111.94384609815853 40.67186996541222),-111.94384609815853,40.67186996541222,1,2
654,199807,490351135111,Salt Lake County,113511,875,1690,0.5951,orange,POINT (-111.93457834558347 40.67781936184226),-111.93457834558347,40.67781936184226,1,2
655,199808,490351135112,Salt Lake County,113511,210,355,0.2391,blue,POINT (-111.93128001460445 40.671990944045945),-111.93128001460445,40.671990944045945,1,0
656,199809,490351135121,Salt Lake County,113512,855,1475,0.6974,orange,POINT (-111.92314932606882 40.67804839455912),-111.92314932606882,40.67804839455912,1,2
657,199810,490351135122,Salt Lake County,113512,740,1140,0.7917,red,POINT (-111.91669460809878 40.680838704096814),-111.91669460809878,40.680838704096814,1,3
658,199811,490351135131,Salt Lake County,113513,355,735,0.7387,orange,POINT (-111.94134674153368 40.660010551204586),-111.94134674153368,40.660010551204586,1,2
659,199812,490351135132,Salt Lake County,113513,200,455,0.4866,green,POINT (-111.94606623670342 40.6607911193959),-111.94606623670342,40.6607911193959,1,1
660,199813,490351135133,Salt Lake County,113513,270,745,0.5644,orange,POINT (-111.95060621452576 40.6602904741012),-111.95060621452576,40.6602904741012,1,2
661,199814,490351135134,Salt Lake County,113513,930,1725,0.5818,orange,POINT (-111.94472358883495 40.649365565343594),-111.94472358883495,40.649365565343594,1,2
662,199815,490351135141,Salt Lake County,113514,290,1060,0.6951,orange,POINT (-111.93115283590078 40.666665907756524),-111.93115283590078,40.666665907756524,1,2
663,199816,490351135142,Salt Lake County,113514,1025,1325,0.7444,orange,POINT (-111.91916019149657 40.66765427469977),-111.91916019149657,40.66765427469977,1,2
664,199817,490351135143,Salt Lake County,113514,795,1120,0.8784,red,POINT (-111.91735094147356 40.67108561834287),-111.91735094147356,40.67108561834287,1,3
665,199818,490351135144,Salt Lake County,113514,910,1700,0.8586,red,POINT (-111.91043522747455 40.67148090317163),-111.91043522747455,40.67148090317163,1,3
666,199819,490351135151,Salt Lake County,113515,305,580,0.2377,blue,POINT (-111.92347524199859 40.66065857399125),-111.92347524199859,40.66065857399125,1,0
667,199820,490351135152,Salt Lake County,113515,345,600,0.5455,orange,POINT (-111.93524079389037 40.65810053863579),-111.93524079389037,40.65810053863579,1,2
668,199821,490351135153,Salt Lake County,113515,395,920,0.4868,green,POINT (-111.93077287897843 40.648032681320494),-111.93077287897843,40.648032681320494,1,1
669,199822,490351135201,Salt Lake County,113520,885,1380,0.6464,orange,POINT (-111.95865841528773 40.673309382503405),-111.95865841528773,40.673309382503405,1,2
670,199823,490351135202,Salt Lake County,113520,385,1035,0.5124,orange,POINT (-111.96282724157297 40.678570947450474),-111.96282724157297,40.678570947450474,1,2
671,199824,490351135211,Salt Lake County,113521,605,1020,0.4444,green,POINT (-111.97177825619534 40.66280767544605),-111.97177825619534,40.66280767544605,1,1
672,199825,490351135212,Salt Lake County,113521,165,530,0.4907,green,POINT (-111.97299398431593 40.65591925538867),-111.97299398431593,40.65591925538867,1,1
673,199826,490351135213,Salt Lake County,113521,285,530,0.4885,green,POINT (-111.98181648899808 40.66401425462762),-111.98181648899808,40.66401425462762,1,1
674,199827,490351135214,Salt Lake County,113521,240,615,0.4256,green,POINT (-111.98207186890957 40.65682465531819),-111.98207186890957,40.65682465531819,1,1
675,199828,490351135221,Salt Lake County,113522,110,500,0.3279,green,POINT (-111.95535521475527 40.660340482887),-111.95535521475527,40.660340482887,1,1
676,199829,490351135222,Salt Lake County,113522,260,390,0.2063,blue,POINT (-111.96267769316304 40.66035352901328),-111.96267769316304,40.66035352901328,1,0
677,199830,490351135231,Salt Lake County,113523,260,630,0.4257,green,POINT (-111.97225126442294 40.64394466630712),-111.97225126442294,40.64394466630712,1,1
678,199831,490351135232,Salt Lake County,113523,435,730,0.4834,green,POINT (-111.98228209457923 40.65002196674102),-111.98228209457923,40.65002196674102,1,1
679,199832,490351135233,Salt Lake County,113523,610,1110,0.5415,orange,POINT (-111.98170030490392 40.642699271976355),-111.98170030490392,40.642699271976355,1,2
680,199833,490351135234,Salt Lake County,113523,195,470,0.4273,green,POINT (-111.97236599510133 40.65107280541929),-111.97236599510133,40.65107280541929,1,1
681,199834,490351135251,Salt Lake County,113525,270,965,0.5288,orange,POINT (-112.02996951658791 40.67704733258091),-112.02996951658791,40.67704733258091,1,2
682,199835,490351135252,Salt Lake County,113525,545,2045,0.342,green,POINT (-112.05843934147462 40.66757522817561),-112.05843934147462,40.66757522817561,1,1
683,199836,490351135261,Salt Lake County,113526,685,1090,0.3586,green,POINT (-112.05011661875086 40.64649790463559),-112.05011661875086,40.64649790463559,1,1
684,199837,490351135262,Salt Lake County,113526,165,480,0.4507,green,POINT (-112.02835217815273 40.64192892279248),-112.02835217815273,40.64192892279248,1,1
685,199838,490351135263,Salt Lake County,113526,195,450,0.4813,green,POINT (-112.02895232971534 40.64835010634672),-112.02895232971534,40.64835010634672,1,1
686,199839,490351135271,Salt Lake County,113527,475,800,0.5839,orange,POINT (-112.0213540651823 40.63473142703194),-112.0213540651823,40.63473142703194,1,2
687,199840,490351135272,Salt Lake County,113527,130,480,0.2892,green,POINT (-112.01478764292841 40.635319950548634),-112.01478764292841,40.635319950548634,1,1
688,199841,490351135273,Salt Lake County,113527,430,750,0.5906,orange,POINT (-112.00914126614936 40.634965257981065),-112.00914126614936,40.634965257981065,1,2
689,199842,490351135281,Salt Lake County,113528,175,440,0.2167,blue,POINT (-112.02111732567515 40.62773811857722),-112.02111732567515,40.62773811857722,1,0
690,199843,490351135282,Salt Lake County,113528,235,680,0.4237,green,POINT (-112.01316555658464 40.629599848971054),-112.01316555658464,40.629599848971054,1,1
691,199844,490351135283,Salt Lake County,113528,110,630,0.3913,green,POINT (-112.01152843789096 40.62609156789189),-112.01152843789096,40.62609156789189,1,1
692,199845,490351135321,Salt Lake County,113532,145,515,0.2747,green,POINT (-111.96031855940923 40.64492395932365),-111.96031855940923,40.64492395932365,1,1
693,199846,490351135322,Salt Lake County,113532,85,330,0.22,blue,POINT (-111.96483526512486 40.64673874282445),-111.96483526512486,40.64673874282445,1,0
694,199847,490351135331,Salt Lake County,113533,145,615,0.2623,green,POINT (-111.92965847532646 40.638757926453174),-111.92965847532646,40.638757926453174,1,1
695,199848,490351135332,Salt Lake County,113533,170,555,0.4126,green,POINT (-111.94785654611056 40.64426992916634),-111.94785654611056,40.64426992916634,1,1
696,199849,490351135333,Salt Lake County,113533,80,130,0.1857,blue,POINT (-111.95463848416658 40.64335592055617),-111.95463848416658,40.64335592055617,1,0
697,199850,490351135341,Salt Lake County,113534,240,1700,0.372,green,POINT (-112.04414056721617 40.63181108874223),-112.04414056721617,40.63181108874223,1,1
698,199851,490351135342,Salt Lake County,113534,255,840,0.2867,green,POINT (-112.02936073424388 40.63073006688286),-112.02936073424388,40.63073006688286,1,1
699,199852,490351135351,Salt Lake County,113535,1050,2065,0.2722,green,POINT (-112.02966298110971 40.61664570032456),-112.02966298110971,40.61664570032456,1,1
700,199853,490351135361,Salt Lake County,113536,745,1380,0.5961,orange,POINT (-111.98143085792381 40.67793781343052),-111.98143085792381,40.67793781343052,1,2
701,199854,490351135362,Salt Lake County,113536,1415,1655,0.8946,red,POINT (-111.98202494999823 40.67096120554734),-111.98202494999823,40.67096120554734,1,3
702,199855,490351135371,Salt Lake County,113537,315,450,0.3659,green,POINT (-111.97228370167471 40.67848739431945),-111.97228370167471,40.67848739431945,1,1
703,199856,490351135372,Salt Lake County,113537,375,995,0.4564,green,POINT (-111.97226263371768 40.67121753808246),-111.97226263371768,40.67121753808246,1,1
704,199857,490351135381,Salt Lake County,113538,600,1150,0.5596,orange,POINT (-112.01142609372175 40.67978886713632),-112.01142609372175,40.67978886713632,1,2
705,199858,490351135382,Salt Lake County,113538,135,745,0.5265,orange,POINT (-112.01418484648582 40.67665103156448),-112.01418484648582,40.67665103156448,1,2
706,199859,490351135391,Salt Lake County,113539,260,680,0.3009,green,POINT (-112.02097085006137 40.67376493743481),-112.02097085006137,40.67376493743481,1,1
707,199860,490351135392,Salt Lake County,113539,610,895,0.4431,green,POINT (-112.01074911189458 40.67094432849113),-112.01074911189458,40.67094432849113,1,1
708,199861,490351136001,Salt Lake County,113600,620,940,0.6225,orange,POINT (-111.99107481298793 40.663939764873405),-111.99107481298793,40.663939764873405,1,2
709,199862,490351136002,Salt Lake County,113600,210,595,0.6198,orange,POINT (-111.99117538477645 40.656651246961275),-111.99117538477645,40.656651246961275,1,2
710,199863,490351136003,Salt Lake County,113600,765,855,0.5662,orange,POINT (-111.99801135748557 40.66324546633342),-111.99801135748557,40.66324546633342,1,2
711,199864,490351136004,Salt Lake County,113600,625,1020,0.6733,orange,POINT (-111.9980894322374 40.6560474393682),-111.9980894322374,40.6560474393682,1,2
712,199865,490351137011,Salt Lake County,113701,375,815,0.5275,orange,POINT (-111.99774530549016 40.640540155581306),-111.99774530549016,40.640540155581306,1,2
713,199866,490351137012,Salt Lake County,113701,350,690,0.7582,red,POINT (-111.98991453610384 40.64951835566934),-111.98991453610384,40.64951835566934,1,3
714,199867,490351137013,Salt Lake County,113701,405,645,0.3413,green,POINT (-111.98941495710798 40.64255494796142),-111.98941495710798,40.64255494796142,1,1
715,199868,490351137021,Salt Lake County,113702,695,985,0.6961,orange,POINT (-111.99730915179674 40.64981547285746),-111.99730915179674,40.64981547285746,1,2
716,199869,490351137022,Salt Lake County,113702,375,590,0.3894,green,POINT (-111.99763480628282 40.64453438201934),-111.99763480628282,40.64453438201934,1,1
717,199870,490351138011,Salt Lake County,113801,165,770,0.4242,green,POINT (-112.01867169937523 40.661912849367276),-112.01867169937523,40.661912849367276,1,1
718,199871,490351138012,Salt Lake County,113801,570,930,0.5376,orange,POINT (-112.01841878108361 40.65830664666551),-112.01841878108361,40.65830664666551,1,2
719,199872,490351138013,Salt Lake County,113801,460,860,0.7748,red,POINT (-112.01154145918473 40.65485327543693),-112.01154145918473,40.65485327543693,1,3
720,199873,490351138014,Salt Lake County,113801,400,645,0.7088,orange,POINT (-112.02035494095807 40.65493210656737),-112.02035494095807,40.65493210656737,1,2
721,199874,490351138021,Salt Lake County,113802,445,975,0.6964,orange,POINT (-112.00490409138034 40.6634548766325),-112.00490409138034,40.6634548766325,1,2
722,199875,490351138022,Salt Lake County,113802,620,780,0.5342,orange,POINT (-112.00442727560231 40.65720196504217),-112.00442727560231,40.65720196504217,1,2
723,199876,490351138023,Salt Lake County,113802,945,1185,0.9046,red,POINT (-112.01286079338055 40.66398694947336),-112.01286079338055,40.66398694947336,1,3
724,199877,490351138031,Salt Lake County,113803,340,670,0.3153,green,POINT (-112.01417831616271 40.65149933830834),-112.01417831616271,40.65149933830834,1,1
725,199878,490351138032,Salt Lake County,113803,525,2025,0.4083,green,POINT (-112.01619206462617 40.64504062577478),-112.01619206462617,40.64504062577478,1,1
726,199879,490351138033,Salt Lake County,113803,290,1150,0.518,orange,POINT (-112.00623107011268 40.644103600182355),-112.00623107011268,40.644103600182355,1,2
727,199880,490351139031,Salt Lake County,113903,730,1415,0.4275,green,POINT (-112.07268885365036 40.71112475101676),-112.07268885365036,40.71112475101676,1,1
728,199881,490351139032,Salt Lake County,113903,495,1000,0.5682,orange,POINT (-112.08704380185016 40.7109592552526),-112.08704380185016,40.7109592552526,1,2
729,199882,490351139041,Salt Lake County,113904,340,465,0.5027,orange,POINT (-112.06668973069749 40.70014826610778),-112.06668973069749,40.70014826610778,1,2
730,199883,490351139042,Salt Lake County,113904,190,265,0.4141,green,POINT (-112.07272768310537 40.700008264535235),-112.07272768310537,40.700008264535235,1,1
731,199884,490351139043,Salt Lake County,113904,315,660,0.5593,orange,POINT (-112.07872496079811 40.70014512002846),-112.07872496079811,40.70014512002846,1,2
732,199885,490351139044,Salt Lake County,113904,445,1165,0.4874,green,POINT (-112.08705302880307 40.70009118428233),-112.08705302880307,40.70009118428233,1,1
733,199886,490351139051,Salt Lake County,113905,400,785,0.4715,green,POINT (-112.06637773252754 40.69149319537911),-112.06637773252754,40.69149319537911,1,1
734,199887,490351139052,Salt Lake County,113905,370,1540,0.6286,orange,POINT (-112.07497169039608 40.69352211641813),-112.07497169039608,40.69352211641813,1,2
735,199888,490351139053,Salt Lake County,113905,430,855,0.4307,green,POINT (-112.07394952697639 40.68583211355695),-112.07394952697639,40.68583211355695,1,1
736,199889,490351139054,Salt Lake County,113905,495,700,0.3922,green,POINT (-112.08705490834355 40.68924381930124),-112.08705490834355,40.68924381930124,1,1
737,199890,490351139061,Salt Lake County,113906,1005,1415,0.6738,orange,POINT (-112.09519963853711 40.805023811121224),-112.09519963853711,40.805023811121224,1,2
738,199891,490351139062,Salt Lake County,113906,115,465,0.5196,orange,POINT (-112.0966900280691 40.70746416258584),-112.0966900280691,40.70746416258584,1,2
739,199892,490351139063,Salt Lake County,113906,680,855,0.668,orange,POINT (-112.10444293027818 40.707377467669716),-112.10444293027818,40.707377467669716,1,2
740,199893,490351139071,Salt Lake County,113907,590,1120,0.256,green,POINT (-112.13626886185877 40.65124552280618),-112.13626886185877,40.65124552280618,1,1
741,199894,490351139072,Salt Lake County,113907,415,1130,0.6209,orange,POINT (-112.10480724814892 40.70029726595288),-112.10480724814892,40.70029726595288,1,2
742,199895,490351139073,Salt Lake County,113907,150,695,0.4125,green,POINT (-112.09605448288845 40.70032823450495),-112.09605448288845,40.70032823450495,1,1
743,199896,490351140001,Salt Lake County,114000,675,980,0.5039,orange,POINT (-111.89746840953491 40.757601113297994),-111.89746840953491,40.757601113297994,1,2
744,199897,490351141001,Salt Lake County,114100,425,685,0.6618,orange,POINT (-111.86261092846954 40.722471213073774),-111.86261092846954,40.722471213073774,1,2
745,199898,490351141002,Salt Lake County,114100,120,370,0.2761,green,POINT (-111.84172904364382 40.72220766077483),-111.84172904364382,40.72220766077483,1,1
746,199899,490351142001,Salt Lake County,114200,240,610,0.2912,green,POINT (-111.9250412676026 40.619473779308336),-111.9250412676026,40.619473779308336,1,1
747,199900,490351142002,Salt Lake County,114200,210,515,0.2362,blue,POINT (-111.92244004375763 40.593454509756434),-111.92244004375763,40.593454509756434,1,0
748,199901,490351143001,Salt Lake County,114300,1490,1995,0.4727,green,POINT (-111.9864119238839 40.631845571292665),-111.9864119238839,40.631845571292665,1,1
