,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,date_local,time_local,date_gmt,time_gmt,sample_measurement,units_of_measure,units_of_measure_code,sample_duration,sample_duration_code,sample_frequency,detection_limit,uncertainty,qualifier,method_type,method,method_code,state,county,date_of_last_change,cbsa_code
1385,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-10-18,00:00,2023-10-18,07:00,25.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-11-15,41620
1386,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-10-19,00:00,2023-10-19,07:00,26.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-11-15,41620
1387,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-10-20,00:00,2023-10-20,07:00,33.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-11-15,41620
1388,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-10-21,00:00,2023-10-21,07:00,26.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-11-15,41620
1389,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-10-22,00:00,2023-10-22,07:00,25.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-11-15,41620
1390,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-10-23,00:00,2023-10-23,07:00,26.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-11-15,41620
1391,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-10-24,00:00,2023-10-24,07:00,26.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-11-15,41620
1392,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-10-25,00:00,2023-10-25,07:00,50.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-11-15,41620
1393,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-10-26,00:00,2023-10-26,07:00,5.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-11-15,41620
1394,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-10-27,00:00,2023-10-27,07:00,13.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-11-15,41620
1395,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-10-28,00:00,2023-10-28,07:00,7.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-11-15,41620
1396,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-10-29,00:00,2023-10-29,07:00,7.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-11-15,41620
1397,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-10-30,00:00,2023-10-30,07:00,17.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-11-15,41620
1398,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-10-31,00:00,2023-10-31,07:00,28.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-11-29,41620
1399,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-01,00:00,2023-11-01,07:00,44.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1400,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-02,00:00,2023-11-02,07:00,39.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1401,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-03,00:00,2023-11-03,07:00,29.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1402,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-04,00:00,2023-11-04,07:00,23.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1403,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-05,00:00,2023-11-05,07:00,21.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1404,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-06,00:00,2023-11-06,07:00,41.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1405,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-07,00:00,2023-11-07,07:00,8.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1406,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-08,00:00,2023-11-08,07:00,11.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1407,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-09,00:00,2023-11-09,07:00,20.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1408,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-10,00:00,2023-11-10,07:00,26.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1409,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-11,00:00,2023-11-11,07:00,25.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1410,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-12,00:00,2023-11-12,07:00,19.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1411,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-13,00:00,2023-11-13,07:00,25.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1412,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-14,00:00,2023-11-14,07:00,25.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1413,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-15,00:00,2023-11-15,07:00,25.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1414,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-16,00:00,2023-11-16,07:00,13.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1415,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-17,00:00,2023-11-17,07:00,32.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1416,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-18,00:00,2023-11-18,07:00,26.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1417,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-19,00:00,2023-11-19,07:00,4.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1418,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-20,00:00,2023-11-20,07:00,5.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1419,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-21,00:00,2023-11-21,07:00,22.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1420,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-22,00:00,2023-11-22,07:00,32.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1421,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-23,00:00,2023-11-23,07:00,26.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1422,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-24,00:00,2023-11-24,07:00,8.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1423,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-25,00:00,2023-11-25,07:00,5.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1424,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-26,00:00,2023-11-26,07:00,8.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1425,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-27,00:00,2023-11-27,07:00,28.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1426,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-28,00:00,2023-11-28,07:00,46.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1427,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-29,00:00,2023-11-29,07:00,47.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1428,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-11-30,00:00,2023-11-30,07:00,38.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-12-26,41620
1429,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-01,00:00,2023-12-01,07:00,29.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1430,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-02,00:00,2023-12-02,07:00,7.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1431,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-03,00:00,2023-12-03,07:00,4.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1432,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-04,00:00,2023-12-04,07:00,16.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1433,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-05,00:00,2023-12-05,07:00,26.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1434,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-06,00:00,2023-12-06,07:00,30.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1435,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-07,00:00,2023-12-07,07:00,18.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1436,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-08,00:00,2023-12-08,07:00,8.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1437,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-09,00:00,2023-12-09,07:00,15.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1438,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-10,00:00,2023-12-10,07:00,12.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1439,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-11,00:00,2023-12-11,07:00,34.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1440,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-12,00:00,2023-12-12,07:00,33.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1441,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-13,00:00,2023-12-13,07:00,22.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1442,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-14,00:00,2023-12-14,07:00,30.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1443,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-15,00:00,2023-12-15,07:00,47.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1444,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-16,00:00,2023-12-16,07:00,48.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1445,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-17,00:00,2023-12-17,07:00,41.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1446,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-18,00:00,2023-12-18,07:00,36.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1447,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-19,00:00,2023-12-19,07:00,36.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1448,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-20,00:00,2023-12-20,07:00,37.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1449,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-21,00:00,2023-12-21,07:00,50.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1450,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-22,00:00,2023-12-22,07:00,36.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1451,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-23,00:00,2023-12-23,07:00,12.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1452,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-24,00:00,2023-12-24,07:00,8.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1453,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-25,00:00,2023-12-25,07:00,11.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1454,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-26,00:00,2023-12-26,07:00,19.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1455,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-27,00:00,2023-12-27,07:00,25.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1456,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-28,00:00,2023-12-28,07:00,42.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1457,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-29,00:00,2023-12-29,07:00,49.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1458,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-30,00:00,2023-12-30,07:00,42.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1459,49,035,3015,85101,1,40.777145,-111.945849,NAD83,PM10 - LC,2023-12-31,00:00,2023-12-31,07:00,39.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2024-01-17,41620
1460,49,049,4001,85101,2,40.341389,-111.713611,WGS84,PM10 - LC,2023-01-01,00:00,2023-01-01,07:00,3.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Utah,2023-02-16,39340
1461,49,049,4001,85101,2,40.341389,-111.713611,WGS84,PM10 - LC,2023-01-02,00:00,2023-01-02,07:00,5.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Utah,2023-02-16,39340
1462,49,049,4001,85101,2,40.341389,-111.713611,WGS84,PM10 - LC,2023-01-03,00:00,2023-01-03,07:00,6.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Utah,2023-02-16,39340
1463,49,049,4001,85101,2,40.341389,-111.713611,WGS84,PM10 - LC,2023-01-04,00:00,2023-01-04,07:00,16.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Utah,2023-02-16,39340
1464,49,049,4001,85101,2,40.341389,-111.713611,WGS84,PM10 - LC,2023-01-05,00:00,2023-01-05,07:00,13.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Utah,2023-02-16,39340
1465,49,049,4001,85101,2,40.341389,-111.713611,WGS84,PM10 - LC,2023-01-06,00:00,2023-01-06,07:00,4.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Utah,2023-02-16,39340
1466,49,049,4001,85101,2,40.341389,-111.713611,WGS84,PM10 - LC,2023-01-07,00:00,2023-01-07,07:00,12.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Utah,2023-02-16,39340
1467,49,049,4001,85101,2,40.341389,-111.713611,WGS84,PM10 - LC,2023-01-08,00:00,2023-01-08,07:00,8.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Utah,2023-02-16,39340
1468,49,049,4001,85101,2,40.341389,-111.713611,WGS84,PM10 - LC,2023-01-09,00:00,2023-01-09,07:00,6.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Utah,2023-02-16,39340
1469,49,049,4001,85101,2,40.341389,-111.713611,WGS84,PM10 - LC,2023-01-10,00:00,2023-01-10,07:00,1.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Utah,2023-02-16,39340
1470,49,049,4001,85101,2,40.341389,-111.713611,WGS84,PM10 - LC,2023-01-11,00:00,2023-01-11,07:00,6.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Utah,2023-02-16,39340
1471,49,049,4001,85101,2,40.341389,-111.713611,WGS84,PM10 - LC,2023-01-12,00:00,2023-01-12,07:00,16.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Utah,2023-02-16,39340
1472,49,049,4001,85101,2,40.341389,-111.713611,WGS84,PM10 - LC,2023-01-13,00:00,2023-01-13,07:00,17.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Utah,2023-02-16,39340
1473,49,049,4001,85101,2,40.341389,-111.713611,WGS84,PM10 - LC,2023-01-14,00:00,2023-01-14,07:00,7.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Utah,2023-02-16,39340
